dataset,figure,figure_id,model,solution,source_id,source_kind,source_locator,source_sha256,value,value_note,x
RT,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TempGNN,workbook_b,exact_workbook_value,Sheet1!V51,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,118.4,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
LM,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TGLite-CPU,workbook_b,exact_workbook_value,Sheet1!S52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.0,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
LM,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,Cascade,workbook_b,exact_workbook_value,Sheet1!T52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,6.84,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
LM,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TempGNN-G,workbook_b,exact_workbook_value,Sheet1!U52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,12.54,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
LM,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TempGNN,workbook_b,exact_workbook_value,Sheet1!V52,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,98.5,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
WT,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TGLite-CPU,workbook_b,exact_workbook_value,Sheet1!S53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.0,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
WT,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,Cascade,workbook_b,exact_workbook_value,Sheet1!T53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,5.95,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
WT,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TempGNN-G,workbook_b,exact_workbook_value,Sheet1!U53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,12.85,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
WT,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TempGNN,workbook_b,exact_workbook_value,Sheet1!V53,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,142.3,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
GT,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TGLite-CPU,workbook_b,exact_workbook_value,Sheet1!S54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.0,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
GT,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,Cascade,workbook_b,exact_workbook_value,Sheet1!T54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,6.12,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
GT,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TempGNN-G,workbook_b,exact_workbook_value,Sheet1!U54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,13.45,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
GT,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,APAN,TempGNN,workbook_b,exact_workbook_value,Sheet1!V54,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,156.4,"Exact workbook value. Model blocks follow the published figure axis (JODIE, TGN, TGAT, APAN); two neighboring workbook labels are swapped.",
AVG,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,AVG,TGLite-CPU,workbook_b,exact_workbook_value,Sheet1!S55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,1.0,Explicit overall cell from the author plotting workbook.,
AVG,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,AVG,Cascade,workbook_b,exact_workbook_value,Sheet1!T55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,5.22,Explicit overall cell from the author plotting workbook.,
AVG,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,AVG,TempGNN-G,workbook_b,exact_workbook_value,Sheet1!U55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,10.85,Explicit overall cell from the author plotting workbook.,
AVG,fig10_speedup_tglite_cpu,fig10_speedup_tglite_cpu,AVG,TempGNN,workbook_b,exact_workbook_value,Sheet1!V55,fb9c95a3e356b9e2c601c612941d7e66ee9c3fa7d1b92392c77ac57fa3d768cf,132.8,Explicit overall cell from the author plotting workbook.,
WK,fig11_speedup_matg,fig11_speedup_matg,JODIE,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WK/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
MC,fig11_speedup_matg,fig11_speedup_matg,JODIE,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/MC/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
RT,fig11_speedup_matg,fig11_speedup_matg,JODIE,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/RT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
LM,fig11_speedup_matg,fig11_speedup_matg,JODIE,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/LM/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WT,fig11_speedup_matg,fig11_speedup_matg,JODIE,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
GT,fig11_speedup_matg,fig11_speedup_matg,JODIE,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/GT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WK,fig11_speedup_matg,fig11_speedup_matg,TGN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WK/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
MC,fig11_speedup_matg,fig11_speedup_matg,TGN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/MC/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
RT,fig11_speedup_matg,fig11_speedup_matg,TGN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/RT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
LM,fig11_speedup_matg,fig11_speedup_matg,TGN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/LM/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WT,fig11_speedup_matg,fig11_speedup_matg,TGN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
GT,fig11_speedup_matg,fig11_speedup_matg,TGN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/GT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WK,fig11_speedup_matg,fig11_speedup_matg,TGAT,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WK/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
MC,fig11_speedup_matg,fig11_speedup_matg,TGAT,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/MC/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
RT,fig11_speedup_matg,fig11_speedup_matg,TGAT,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/RT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
LM,fig11_speedup_matg,fig11_speedup_matg,TGAT,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/LM/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WT,fig11_speedup_matg,fig11_speedup_matg,TGAT,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
GT,fig11_speedup_matg,fig11_speedup_matg,TGAT,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/GT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WK,fig11_speedup_matg,fig11_speedup_matg,APAN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WK/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
MC,fig11_speedup_matg,fig11_speedup_matg,APAN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/MC/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
RT,fig11_speedup_matg,fig11_speedup_matg,APAN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/RT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
LM,fig11_speedup_matg,fig11_speedup_matg,APAN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/LM/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WT,fig11_speedup_matg,fig11_speedup_matg,APAN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
GT,fig11_speedup_matg,fig11_speedup_matg,APAN,MATG,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/GT/MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
AVG,fig11_speedup_matg,fig11_speedup_matg,AVG,MATG,vector_fig11,vector_geometry_digitization,Fig.11 AVG bar:MATG,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.0,"Digitized from the explicit AVG bar, not recomputed from rounded point values.",
WK,fig11_speedup_matg,fig11_speedup_matg,JODIE,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WK/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4199,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
MC,fig11_speedup_matg,fig11_speedup_matg,JODIE,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/MC/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.3789,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
RT,fig11_speedup_matg,fig11_speedup_matg,JODIE,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/RT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4473,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
LM,fig11_speedup_matg,fig11_speedup_matg,JODIE,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/LM/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.3469,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WT,fig11_speedup_matg,fig11_speedup_matg,JODIE,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.5158,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
GT,fig11_speedup_matg,fig11_speedup_matg,JODIE,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/GT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.5981,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WK,fig11_speedup_matg,fig11_speedup_matg,TGN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WK/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4382,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
MC,fig11_speedup_matg,fig11_speedup_matg,TGN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/MC/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.3971,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
RT,fig11_speedup_matg,fig11_speedup_matg,TGN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/RT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4701,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
LM,fig11_speedup_matg,fig11_speedup_matg,TGN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/LM/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.3697,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WT,fig11_speedup_matg,fig11_speedup_matg,TGN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/WT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.5386,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
GT,fig11_speedup_matg,fig11_speedup_matg,TGN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGN/GT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.6483,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WK,fig11_speedup_matg,fig11_speedup_matg,TGAT,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WK/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.3469,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
MC,fig11_speedup_matg,fig11_speedup_matg,TGAT,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/MC/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.3195,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
RT,fig11_speedup_matg,fig11_speedup_matg,TGAT,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/RT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.3788,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
LM,fig11_speedup_matg,fig11_speedup_matg,TGAT,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/LM/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.2784,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WT,fig11_speedup_matg,fig11_speedup_matg,TGAT,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/WT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4199,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
GT,fig11_speedup_matg,fig11_speedup_matg,TGAT,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:TGAT/GT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4793,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WK,fig11_speedup_matg,fig11_speedup_matg,APAN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WK/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4473,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
MC,fig11_speedup_matg,fig11_speedup_matg,APAN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/MC/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4062,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
RT,fig11_speedup_matg,fig11_speedup_matg,APAN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/RT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4884,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
LM,fig11_speedup_matg,fig11_speedup_matg,APAN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/LM/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.388,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
WT,fig11_speedup_matg,fig11_speedup_matg,APAN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/WT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.5569,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
GT,fig11_speedup_matg,fig11_speedup_matg,APAN,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 bar:APAN/GT/ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.6757,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
AVG,fig11_speedup_matg,fig11_speedup_matg,AVG,ViTeGNN,vector_fig11,vector_geometry_digitization,Fig.11 AVG bar:ViTeGNN,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.4473,"Digitized from the explicit AVG bar, not recomputed from rounded point values.",
WK,fig11_speedup_matg,fig11_speedup_matg,JODIE,RTGA,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/WK/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.9495,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
MC,fig11_speedup_matg,fig11_speedup_matg,JODIE,RTGA,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/MC/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,1.8765,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
RT,fig11_speedup_matg,fig11_speedup_matg,JODIE,RTGA,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/RT/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,2.018,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
LM,fig11_speedup_matg,fig11_speedup_matg,JODIE,RTGA,vector_fig11,vector_geometry_digitization,Fig.11 bar:JODIE/LM/RTGA,e2f655b815ea93b42fd8b4d07a3338108b05d526538a508a06911ee8a44f9699,2.2464,Digitized from vector bar geometry; expected uncertainty is about +/-0.02 normalized unit.,
